,CX depth,# CX,depth,Rz depth,# Rz,Rx depth,# Rx,time,filename,gadgets,qubits,architecture,method
0,5748,6886,5798,50,50,0,0,0 days 00:00:00.745437000,circuits/36qubits/50gadgets/Original6.qasm,50,36,36q-line,tket
0,501,3784,501,30,50,0,0,0 days 00:00:01.536283000,circuits/36qubits/50gadgets/Original16.qasm,50,36,36q-line,proposed
0,466,4606,469,49,50,0,0,0 days 00:00:05.982873000,circuits/36qubits/50gadgets/Original16.qasm,50,36,36q-line,nash
0,6261,7568,6310,50,50,0,0,0 days 00:00:00.845998000,circuits/36qubits/50gadgets/Original16.qasm,50,36,36q-line,tket
0,525,3918,532,50,50,0,0,0 days 00:00:01.630512000,circuits/36qubits/50gadgets/Original17.qasm,50,36,36q-line,proposed
0,519,4579,521,49,50,0,0,0 days 00:00:05.928731000,circuits/36qubits/50gadgets/Original17.qasm,50,36,36q-line,nash
0,6136,7195,6186,50,50,0,0,0 days 00:00:00.743653000,circuits/36qubits/50gadgets/Original17.qasm,50,36,36q-line,tket
0,496,3778,497,32,50,0,0,0 days 00:00:01.555746000,circuits/36qubits/50gadgets/Original7.qasm,50,36,36q-line,proposed
0,458,4299,460,49,50,0,0,0 days 00:00:05.801903000,circuits/36qubits/50gadgets/Original7.qasm,50,36,36q-line,nash
0,6323,7540,6373,50,50,0,0,0 days 00:00:00.785754000,circuits/36qubits/50gadgets/Original7.qasm,50,36,36q-line,tket
0,473,3767,479,38,50,0,0,0 days 00:00:01.566746000,circuits/36qubits/50gadgets/Original10.qasm,50,36,36q-line,proposed
0,470,4114,480,50,50,0,0,0 days 00:00:05.741619000,circuits/36qubits/50gadgets/Original10.qasm,50,36,36q-line,nash
0,5925,6913,5975,50,50,0,0,0 days 00:00:00.751181000,circuits/36qubits/50gadgets/Original10.qasm,50,36,36q-line,tket
0,480,3776,480,35,50,0,0,0 days 00:00:01.603477000,circuits/36qubits/50gadgets/Original0.qasm,50,36,36q-line,proposed
0,498,4073,519,49,50,0,0,0 days 00:00:05.692862000,circuits/36qubits/50gadgets/Original0.qasm,50,36,36q-line,nash
0,6042,7186,6091,50,50,0,0,0 days 00:00:00.825911000,circuits/36qubits/50gadgets/Original0.qasm,50,36,36q-line,tket
0,489,3827,489,27,50,0,0,0 days 00:00:01.630100000,circuits/36qubits/50gadgets/Original1.qasm,50,36,36q-line,proposed
0,455,4664,456,48,50,0,0,0 days 00:00:06.017002000,circuits/36qubits/50gadgets/Original1.qasm,50,36,36q-line,nash
0,6141,6994,6191,50,50,0,0,0 days 00:00:00.784687000,circuits/36qubits/50gadgets/Original1.qasm,50,36,36q-line,tket
0,484,3648,488,41,50,0,0,0 days 00:00:01.543000000,circuits/36qubits/50gadgets/Original11.qasm,50,36,36q-line,proposed
0,491,4394,495,49,50,0,0,0 days 00:00:06.414211000,circuits/36qubits/50gadgets/Original11.qasm,50,36,36q-line,nash
0,7289,8866,7339,50,50,0,0,0 days 00:00:00.988557000,circuits/36qubits/50gadgets/Original11.qasm,50,36,36q-line,tket
0,521,3788,528,41,50,0,0,0 days 00:00:01.605838000,circuits/36qubits/50gadgets/Original12.qasm,50,36,36q-line,proposed
0,476,4193,481,49,50,0,0,0 days 00:00:05.822788000,circuits/36qubits/50gadgets/Original12.qasm,50,36,36q-line,nash
